Date,Brand,Country,Ad_Spend (€),Impressions,Clicks,Conversions,Revenue (€),ROI,CTR,CPC (€),Conversion_Rate,Ad_Frequency,Avg_Cart_Value (€),Return_Rate,Customer_Satisfaction,Sentiment_Score,Tweet_Mentions,Sentiment_Trend,% Positive Tweets,% Negative Tweets,Target_Age,Target_Gender,Target_Occupation,Target_Income,Ad_Channel,Ad_Type
2023-01-31,Volkswagen,Australie,7854203,90225824,3601240,628005,90294282.06,11.5,0.0399,2.18,0.1744,350.59,143.78,0.0433,3.47,0.29,48067,0.45,41.7,58.3,55-64,Non-binary,Retired,High,TV,Sponsored Post
2023-01-31,Volkswagen,Japon,3830869,24809231,292206,17406,1882552.18,0.49,0.0118,13.11,0.0596,14.6,108.15,0.1078,3.5,0.49,90592,0.63,44.4,55.6,55-64,Male,Retired,Middle,TV,Sponsored Post
2023-01-31,IKEA,USA,4738578,82141509,6521804,984484,205581698.63,43.38,0.0794,0.73,0.151,16.71,208.82,0.1185,3.02,0.31,20566,0.46,40.2,59.8,65+,Non-binary,Employee,Middle,Digital,Search Ad
2023-01-31,IKEA,France,9858286,165516873,12740499,2938310,693695658.65,70.37,0.077,0.77,0.2306,214.85,236.09,0.0607,3.38,0.54,92480,0.51,55.4,44.6,55-64,Male,Self-employed,Low,Outdoor,Banner
2023-01-31,IKEA,Allemagne,5136646,98368363,582312,147092,61603183.44,11.99,0.0059,8.82,0.2526,33.91,418.81,0.0493,3.85,0.51,91507,0.53,50.1,49.9,18-24,Non-binary,Student,Low,Digital,Sponsored Post
2023-01-31,IKEA,UK,9542661,137868449,8587172,1734259,754061146.86,79.02,0.0623,1.11,0.202,42.44,434.8,0.0465,3.78,0.07,25685,0.06,35.5,64.5,45-54,Non-binary,Self-employed,Low,Digital,Video
2023-01-31,IKEA,Canada,9286236,71174740,5944166,1193832,27638249.97,2.98,0.0835,1.56,0.2008,41.4,23.15,0.029,4.93,-0.43,31544,-0.51,21.7,78.3,45-54,Male,Self-employed,High,TV,Banner
2023-01-31,IKEA,Espagne,5492325,98288507,4327821,386296,24825160.83,4.52,0.044,1.27,0.0893,21.6,64.26,0.0744,4.49,-0.22,28063,-0.37,23.5,76.5,45-54,Non-binary,Unemployed,Low,Outdoor,Search Ad
2023-01-31,IKEA,Italie,5216200,72048132,3799467,840476,121840557.4,23.36,0.0527,1.37,0.2212,640.78,144.97,0.1488,3.89,0.65,80278,0.77,62.9,37.1,55-64,Female,Unemployed,Middle,Outdoor,Video
2023-01-31,IKEA,Brésil,1538449,14336308,1271550,208631,73679389.27,47.89,0.0887,1.21,0.1641,5.63,353.16,0.0708,4.65,0.7,55401,0.6,80.7,19.299999999999997,65+,Female,Unemployed,Middle,Digital,Search Ad
2023-01-31,IKEA,Australie,1612797,17584760,1667743,183324,80033072.21,49.62,0.0948,0.97,0.1099,7.49,436.56,0.1347,4.08,0.33,9748,0.41,57.3,42.7,25-34,Female,Unemployed,High,TV,Sponsored Post
2023-01-31,IKEA,Japon,1294021,21132596,1118284,273842,57766349.73,44.64,0.0529,1.16,0.2449,14.75,210.95,0.0529,4.01,-0.08,10593,-0.02,38.5,61.5,45-54,Female,Self-employed,High,Social Media,Banner
2023-01-31,Twitter,USA,6665090,37102022,1068818,242915,18674249.19,2.8,0.0288,6.24,0.2273,9.41,76.88,0.083,3.14,0.1,32757,0.19,39.5,60.5,45-54,Female,Employee,Low,TV,Search Ad
2023-01-31,Twitter,France,1696363,12991679,218187,51352,4752307.64,2.8,0.0168,7.77,0.2354,90.19,92.54,0.1081,3.31,-0.28,29399,-0.19,34.1,65.9,55-64,Male,Unemployed,High,TV,Search Ad
2023-01-31,Twitter,Allemagne,1734585,18836336,645913,40759,500780.75,0.29,0.0343,2.69,0.0631,5.86,12.29,0.1197,4.86,-0.25,32265,-0.37,19.1,80.9,18-24,Male,Self-employed,Low,TV,Banner
2023-01-31,Twitter,UK,1630732,27647206,2319401,213317,19593845.59,12.02,0.0839,0.7,0.092,7.82,91.85,0.0866,4.63,-0.35,83154,-0.47,19.6,80.4,55-64,Female,Unemployed,Low,Digital,Banner
2023-01-31,Twitter,Canada,1786460,18487440,397369,59818,9867445.33,5.52,0.0215,4.5,0.1505,5.58,164.96,0.0477,3.44,0.32,37497,0.38,45.2,54.8,18-24,Male,Unemployed,Middle,Outdoor,Email
2023-01-31,Twitter,Espagne,1718148,26954248,2160913,606257,175154053.22,101.94,0.0802,0.8,0.2806,12.46,288.91,0.1447,4.2,0.96,92267,0.92,94.3,5.700000000000003,65+,Male,Self-employed,Low,Print,Email
2023-01-31,Twitter,Italie,1142688,11457250,719637,141235,27874520.45,24.39,0.0628,1.59,0.1963,5.73,197.36,0.0854,4.41,-0.97,3780,-0.92,1.4,98.6,35-44,Male,Unemployed,Low,Outdoor,Video
2023-01-31,Twitter,Brésil,1015341,7171690,375646,37753,7328584.89,7.22,0.0524,2.7,0.1005,19.49,194.12,0.0509,4.45,0.98,59160,1.08,65.8,34.2,35-44,Female,Student,High,Social Media,Sponsored Post
2023-01-31,Twitter,Australie,407508,3437391,256508,34803,3857995.87,9.47,0.0746,1.59,0.1357,6.83,110.85,0.1379,4.33,-0.5,91092,-0.42,15.3,84.7,45-54,Non-binary,Self-employed,Low,Social Media,Video
2023-01-31,Twitter,Japon,1094091,19746155,230014,22568,7240770.09,6.62,0.0116,4.76,0.0981,15.96,320.84,0.142,3.25,-0.65,72938,-0.52,16.9,83.1,25-34,Non-binary,Student,Middle,Social Media,Sponsored Post
2023-02-28,Nike,USA,2764127,43742604,1236510,116366,15359811.01,5.56,0.0283,2.24,0.0941,17.9,132.0,0.0949,4.94,-0.6,64068,-0.77,19.7,80.3,45-54,Female,Employee,Middle,Social Media,Email
2023-02-28,Nike,France,8487402,120019615,5542013,493070,235363004.31,27.73,0.0462,1.53,0.089,29.32,477.34,0.0226,3.76,0.71,40351,0.75,49.3,50.7,65+,Male,Self-employed,Middle,Social Media,Sponsored Post
2023-02-28,Nike,Allemagne,7620197,70474524,4115958,700581,121400130.82,15.93,0.0584,1.85,0.1702,17.68,173.28,0.0454,4.83,-0.99,66627,-0.9,0.3,99.7,45-54,Female,Unemployed,High,Print,Email
2023-02-28,Nike,UK,8223304,79084849,7814737,529906,235092831.04,28.59,0.0988,1.05,0.0678,72.28,443.65,0.07,4.13,-0.61,58186,-0.43,17.3,82.7,65+,Female,Retired,High,Social Media,Sponsored Post
2023-02-28,Nike,Canada,978122,14440597,1343253,314208,40455278.66,41.36,0.093,0.73,0.2339,42.54,128.75,0.1398,3.72,0.41,4703,0.49,58.0,42.0,35-44,Non-binary,Unemployed,High,Digital,Sponsored Post
2023-02-28,Nike,Espagne,4160931,58387182,5571242,1450634,23275893.67,5.59,0.0954,0.75,0.2604,70.83,16.05,0.1038,4.83,-0.2,77829,-0.01,21.6,78.4,25-34,Female,Employee,Middle,Print,Sponsored Post
2023-02-28,Nike,Italie,8409459,164112707,11086826,1615319,259920423.34,30.91,0.0676,0.76,0.1457,46.85,160.91,0.1178,4.85,0.74,15322,0.79,77.3,22.700000000000003,35-44,Male,Self-employed,High,Digital,Email
2023-02-28,Nike,Brésil,5179066,26394097,554219,95841,5507699.77,1.06,0.021,9.34,0.1729,7.42,57.47,0.0882,4.31,0.47,23365,0.34,43.6,56.4,25-34,Male,Unemployed,Low,Outdoor,Video
2023-02-28,Nike,Australie,7570833,102254562,2576249,258230,97471510.2,12.87,0.0252,2.94,0.1002,61.61,377.46,0.0537,4.8,-0.18,83160,-0.01,22.7,77.3,65+,Male,Student,Middle,TV,Email
2023-02-28,Nike,Japon,2101809,19234564,721381,141687,34595821.9,16.46,0.0375,2.91,0.1964,21.48,244.17,0.0212,3.53,0.91,88205,0.94,94.9,5.099999999999994,18-24,Male,Retired,Low,Social Media,Search Ad
2023-02-28,Apple,USA,8735395,172990981,13377319,3786210,915822186.19,104.84,0.0773,0.65,0.283,60.12,241.88,0.0986,3.67,0.36,45967,0.56,61.8,38.2,35-44,Non-binary,Unemployed,Middle,Outdoor,Video
2023-02-28,Apple,France,5983179,108272573,8834573,448541,195817705.65,32.73,0.0816,0.68,0.0508,31.65,436.57,0.1143,4.78,-0.72,79893,-0.87,10.7,89.3,65+,Male,Self-employed,Middle,Outdoor,Email
2023-02-28,Apple,Allemagne,8648823,96839996,2213163,656303,314499351.28,36.36,0.0229,3.91,0.2965,35.18,479.2,0.0222,3.72,-0.91,97444,-0.98,3.2,96.8,55-64,Female,Unemployed,High,Outdoor,Video
2023-02-28,Apple,UK,5854074,66846173,6249510,1766806,872037298.52,148.96,0.0935,0.94,0.2827,74.88,493.57,0.1155,3.59,-0.61,19764,-0.46,18.3,81.7,65+,Non-binary,Student,Low,Social Media,Video
2023-02-28,Apple,Canada,5065785,88576829,8826588,2619774,625427941.89,123.46,0.0996,0.57,0.2968,23.35,238.73,0.1442,3.96,0.08,32897,-0.04,47.3,52.7,65+,Non-binary,Student,Low,Social Media,Video
2023-02-28,Apple,Espagne,2698301,51092470,1840226,268438,39561203.86,14.66,0.036,1.47,0.1459,23.11,147.38,0.1066,4.9,0.34,88225,0.19,51.4,48.6,65+,Female,Student,High,Print,Banner
2023-02-28,Apple,Italie,9673208,159560154,9903028,2089505,406900006.0,42.06,0.0621,0.98,0.211,49.07,194.74,0.105,4.57,0.93,58273,1.05,59.0,41.0,18-24,Female,Student,Low,TV,Sponsored Post
2023-02-28,Apple,Brésil,9945475,189542451,14355696,1134481,215768282.91,21.7,0.0757,0.69,0.079,70.76,190.19,0.144,4.15,-1.0,9111,-0.96,0.0,100.0,45-54,Female,Self-employed,Middle,Digital,Search Ad
2023-02-28,Apple,Australie,9921576,82667795,3517901,649310,153039451.93,15.42,0.0426,2.82,0.1846,65.41,235.7,0.1261,3.59,-0.56,90126,-0.58,17.6,82.4,25-34,Non-binary,Student,High,Print,Sponsored Post
2023-02-28,Apple,Japon,8438504,167546722,2802902,838662,298728171.92,35.4,0.0167,3.01,0.2992,41.25,356.2,0.102,3.43,-0.42,50375,-0.6,26.2,73.8,25-34,Non-binary,Employee,High,Digital,Video
2023-02-28,McDonald's,USA,3013461,53795347,3986373,497401,203614275.08,67.57,0.0741,0.76,0.1248,38.83,409.36,0.1488,4.1,-0.33,89853,-0.34,22.6,77.4,45-54,Female,Student,High,Print,Sponsored Post
2023-02-28,McDonald's,France,3283103,50942694,2906838,216065,36401575.05,11.09,0.0571,1.13,0.0743,10.36,168.48,0.1326,3.11,0.87,40855,0.85,54.4,45.6,25-34,Female,Unemployed,Middle,Digital,Banner
2023-02-28,McDonald's,Allemagne,3669722,62625188,1477154,314352,58938162.33,16.06,0.0236,2.48,0.2128,12.84,187.49,0.0333,4.57,0.72,50355,0.9,61.4,38.6,25-34,Male,Student,Middle,Social Media,Banner
2023-02-28,McDonald's,UK,890336,6018851,324815,43727,9732455.49,10.93,0.054,2.74,0.1346,4.64,222.57,0.1015,3.81,-0.93,32569,-0.97,2.3,97.7,55-64,Male,Unemployed,High,TV,Email
2023-02-28,McDonald's,Canada,6420589,58608681,3929921,557383,38348106.75,5.97,0.0671,1.63,0.1418,78.86,68.8,0.0359,4.28,0.82,30482,0.63,71.6,28.400000000000006,55-64,Female,Self-employed,High,TV,Search Ad
2023-02-28,McDonald's,Espagne,3048296,32797830,3279640,740163,115612033.52,37.93,0.1,0.93,0.2257,29.8,156.2,0.0329,3.13,0.82,71452,0.69,82.5,17.5,18-24,Female,Retired,High,Outdoor,Email
2023-02-28,McDonald's,Italie,1082595,13839371,837953,191419,76019187.9,70.22,0.0605,1.29,0.2284,12.69,397.13,0.118,3.41,0.32,16378,0.19,52.8,47.2,25-34,Male,Retired,Middle,Print,Video
2023-02-28,McDonald's,Brésil,666713,4621814,113658,10263,2931548.07,4.4,0.0246,5.87,0.0903,13.45,285.62,0.031,3.25,-0.4,72359,-0.53,29.7,70.3,65+,Male,Employee,Middle,TV,Search Ad
2023-02-28,McDonald's,Australie,4932381,73430149,3470854,674275,236400794.27,47.93,0.0473,1.42,0.1943,16.56,350.6,0.1384,4.99,0.21,67924,0.09,33.2,66.8,18-24,Male,Student,Low,Digital,Sponsored Post
2023-02-28,McDonald's,Japon,3620673,70101095,4360548,453540,84332220.15,23.29,0.0622,0.83,0.104,62.15,185.94,0.1148,3.84,0.1,35167,0.05,52.4,47.6,45-54,Female,Student,Middle,Social Media,Banner
2023-02-28,Coca-Cola,USA,9000982,72515902,4699681,551507,176608468.76,19.62,0.0648,1.92,0.1173,43.53,320.23,0.1129,4.13,0.3,68033,0.34,46.1,53.9,25-34,Female,Unemployed,Middle,TV,Search Ad
2023-02-28,Coca-Cola,France,4162322,25651845,431951,33475,9329562.3,2.24,0.0168,9.64,0.0775,42.52,278.7,0.0628,3.18,0.82,36815,0.68,81.8,18.200000000000003,35-44,Male,Student,Middle,Digital,Email
2023-02-28,Coca-Cola,Allemagne,1771653,29659250,496283,90134,39569089.38,22.33,0.0167,3.57,0.1816,5.94,439.0,0.1268,3.98,0.06,92810,0.09,34.0,66.0,35-44,Non-binary,Student,Low,Digital,Sponsored Post
2023-02-28,Coca-Cola,UK,6545788,50468596,4117130,903516,358231892.23,54.73,0.0816,1.59,0.2195,10.79,396.49,0.0973,4.7,-0.05,17721,-0.15,40.1,59.9,65+,Male,Employee,Low,Social Media,Search Ad
2023-02-28,Coca-Cola,Canada,4495722,26043579,1925006,565230,201604096.82,44.84,0.0739,2.34,0.2936,12.17,356.68,0.1082,3.84,-0.08,58535,0.11,41.4,58.6,55-64,Female,Self-employed,Middle,Outdoor,Banner
2023-02-28,Coca-Cola,Espagne,5130195,74564966,988695,124986,48442619.66,9.44,0.0133,5.19,0.1264,92.49,387.58,0.1025,3.15,-0.52,13272,-0.65,12.7,87.3,65+,Female,Retired,Middle,TV,Email
2023-02-28,Coca-Cola,Italie,8544273,162226875,2913707,508300,175724278.25,20.57,0.018,2.93,0.1745,35.92,345.71,0.1107,3.81,0.23,98768,0.03,43.8,56.2,55-64,Non-binary,Self-employed,Low,Outdoor,Search Ad
2023-02-28,Coca-Cola,Brésil,720615,10168312,982680,214844,94992442.68,131.82,0.0966,0.73,0.2186,2.29,442.15,0.1375,3.35,-0.27,18474,-0.26,35.6,64.4,45-54,Female,Unemployed,Low,Print,Video
2023-02-28,Coca-Cola,Australie,5680004,106276723,3053085,564148,217503532.22,38.29,0.0287,1.86,0.1848,102.31,385.54,0.0577,3.97,-0.47,1292,-0.37,20.8,79.2,25-34,Female,Retired,Low,Social Media,Search Ad
2023-02-28,Coca-Cola,Japon,8201751,48082362,267321,44131,6893006.0,0.84,0.0056,30.68,0.1651,50.67,156.19,0.0207,4.78,-0.63,47469,-0.83,13.2,86.8,25-34,Male,Retired,High,Digital,Email
2023-02-28,Samsung,USA,2087734,39033604,220793,53511,7093858.16,3.4,0.0057,9.46,0.2424,9.76,132.57,0.0714,3.6,-0.14,24878,-0.13,27.3,72.7,45-54,Non-binary,Unemployed,Low,Digital,Sponsored Post
2023-02-28,Samsung,France,7290643,37088618,3298652,749799,48156758.69,6.61,0.0889,2.21,0.2273,15.2,64.23,0.0252,3.79,0.49,5142,0.35,44.7,55.3,45-54,Non-binary,Self-employed,Low,Social Media,Email
2023-02-28,Samsung,Allemagne,9239543,114879986,8014598,656062,248014145.87,26.84,0.0698,1.15,0.0819,33.74,378.03,0.0852,4.85,0.69,51967,0.54,82.7,17.299999999999997,18-24,Male,Employee,Middle,Outdoor,Video
2023-02-28,Samsung,UK,3977894,22994604,1927738,303457,91817888.25,23.08,0.0838,2.06,0.1574,195.95,302.57,0.0765,3.58,-0.03,57223,-0.13,27.9,72.1,55-64,Male,Employee,Middle,TV,Sponsored Post
2023-02-28,Samsung,Canada,4159917,62377775,2855036,480997,189287458.09,45.5,0.0458,1.46,0.1685,68.2,393.53,0.1111,4.0,-0.64,78489,-0.59,10.3,89.7,18-24,Male,Unemployed,Low,Print,Banner
2023-02-28,Samsung,Espagne,2462982,28064558,1783906,129750,4537129.51,1.84,0.0636,1.38,0.0727,8.1,34.97,0.0882,4.4,0.96,30068,0.89,72.5,27.5,55-64,Female,Student,Middle,TV,Sponsored Post
2023-02-28,Samsung,Italie,6109795,56261064,2157461,333367,55579762.11,9.1,0.0383,2.83,0.1545,125.32,166.72,0.0436,3.0,0.32,43157,0.2,48.6,51.4,55-64,Male,Unemployed,Low,Print,Email
2023-02-28,Samsung,Brésil,6109881,61185767,954205,207288,71442255.07,11.69,0.0156,6.4,0.2172,53.53,344.65,0.0631,4.48,-0.28,78189,-0.27,24.7,75.3,65+,Female,Employee,High,Social Media,Video
2023-02-28,Samsung,Australie,1794517,12484959,943186,75538,22466279.24,12.52,0.0755,1.9,0.0801,7.58,297.42,0.0451,3.89,-0.8,72641,-0.75,6.5,93.5,45-54,Male,Retired,High,Digital,Video
2023-02-28,Samsung,Japon,2154664,16969273,972290,109996,48372824.75,22.45,0.0573,2.22,0.1131,3.57,439.77,0.1468,4.79,-0.1,95021,-0.25,32.3,67.7,45-54,Female,Retired,High,TV,Banner
2023-02-28,Tesla,USA,4609450,71218737,1228434,75378,21665666.91,4.7,0.0172,3.75,0.0614,43.28,287.43,0.1163,3.79,0.37,68303,0.56,39.9,60.1,55-64,Female,Retired,Middle,Social Media,Search Ad
2023-02-28,Tesla,France,4564916,36993481,197621,38135,11445907.19,2.51,0.0053,23.1,0.193,297.53,300.14,0.1343,4.58,-0.09,93766,-0.0,28.6,71.4,25-34,Female,Self-employed,High,TV,Banner
2023-02-28,Tesla,Allemagne,3766912,21411832,591621,35362,2920555.4,0.78,0.0276,6.37,0.0598,9.0,82.59,0.1405,3.54,0.58,85202,0.77,78.6,21.400000000000006,25-34,Non-binary,Student,Low,Print,Search Ad
2023-02-28,Tesla,UK,6202640,61210306,5809509,1574357,219431892.05,35.38,0.0949,1.07,0.271,52.28,139.38,0.0731,4.22,-0.35,8505,-0.3,16.4,83.6,35-44,Male,Self-employed,Low,Print,Video
2023-02-28,Tesla,Canada,9025886,134122534,11730126,3340203,988025404.79,109.47,0.0875,0.77,0.2848,41.21,295.8,0.1429,3.51,0.25,80212,0.27,56.8,43.2,25-34,Female,Self-employed,Low,Outdoor,Email
2023-02-28,Tesla,Espagne,2621230,30644376,2277861,360986,29847692.31,11.39,0.0743,1.15,0.1585,7.53,82.68,0.0322,3.36,-0.63,24083,-0.75,13.8,86.2,65+,Male,Self-employed,Low,Print,Banner
2023-02-28,Tesla,Italie,2991886,51647396,3630804,352050,28278756.57,9.45,0.0703,0.82,0.097,14.24,80.33,0.0519,4.82,0.94,14137,1.03,55.2,44.8,18-24,Non-binary,Student,Middle,Social Media,Video
2023-02-28,Tesla,Brésil,1856089,32293041,2503593,528560,16614027.67,8.95,0.0775,0.74,0.2111,15.14,31.43,0.1201,3.54,0.88,79595,0.69,92.4,7.599999999999994,18-24,Non-binary,Self-employed,High,TV,Banner
2023-02-28,Tesla,Australie,2345893,28634864,1674305,269699,24257000.88,10.34,0.0585,1.4,0.1611,10.11,89.94,0.0823,3.49,0.09,36056,0.14,30.6,69.4,18-24,Male,Retired,Middle,TV,Search Ad
2023-02-28,Tesla,Japon,6977320,49731025,4558139,255256,55976894.3,8.02,0.0917,1.53,0.056,38.66,219.3,0.0659,3.57,0.84,90707,0.79,86.7,13.299999999999997,18-24,Female,Employee,Low,Digital,Video
2023-02-28,Amazon,USA,4738058,49084473,3116431,248029,114695565.47,24.21,0.0635,1.52,0.0796,64.47,462.43,0.1364,4.21,-0.64,70531,-0.71,10.6,89.4,45-54,Male,Self-employed,High,Print,Sponsored Post
2023-02-28,Amazon,France,1753531,15898212,833524,118592,16608435.54,9.47,0.0524,2.1,0.1423,23.02,140.05,0.1226,4.72,0.96,86964,0.82,56.2,43.8,45-54,Non-binary,Unemployed,Low,TV,Search Ad
2023-02-28,Amazon,Allemagne,7181473,139275905,4380956,318108,158239500.33,22.03,0.0315,1.64,0.0726,88.39,497.44,0.1198,3.71,-0.01,64083,0.07,35.0,65.0,65+,Female,Employee,High,Digital,Email
2023-02-28,Amazon,UK,7033943,93130030,5232137,905946,247091580.79,35.13,0.0562,1.34,0.1732,47.03,272.74,0.07,4.16,-0.16,76743,-0.05,38.0,62.0,25-34,Non-binary,Student,Low,Print,Video
2023-02-28,Amazon,Canada,3420466,68096619,451459,85593,41019293.58,11.99,0.0066,7.58,0.1896,69.91,479.23,0.0277,3.7,0.7,19264,0.62,48.6,51.4,55-64,Female,Employee,Low,Digital,Video
2023-02-28,Amazon,Espagne,2321922,15692796,1115744,95696,35332090.32,15.22,0.0711,2.08,0.0858,4.34,369.21,0.0683,4.4,0.33,10669,0.32,53.0,47.0,25-34,Male,Employee,Middle,Digital,Video
2023-02-28,Amazon,Italie,4121186,25369936,1498663,379802,31660916.21,7.68,0.0591,2.75,0.2534,16.05,83.36,0.0811,3.28,0.05,40257,0.04,45.2,54.8,45-54,Non-binary,Student,Middle,TV,Banner
2023-02-28,Amazon,Brésil,1016646,18520603,149115,35457,9098814.51,8.95,0.0081,6.82,0.2378,131.2,256.61,0.0715,3.85,0.9,60545,0.92,86.9,13.099999999999994,55-64,Non-binary,Self-employed,High,Digital,Email
2023-02-28,Amazon,Australie,2640678,23970527,329210,47534,22627756.39,8.57,0.0137,8.02,0.1444,13.12,476.03,0.0721,3.11,-0.22,98779,-0.03,31.3,68.7,18-24,Non-binary,Unemployed,Middle,Print,Email
2023-02-28,Amazon,Japon,6393228,47772535,3884730,822248,86679835.29,13.56,0.0813,1.65,0.2117,49.8,105.42,0.0336,3.73,0.56,44970,0.37,50.0,50.0,55-64,Male,Student,Low,Outdoor,Video
2023-02-28,Google,USA,5196174,40614112,981397,277049,35396962.57,6.81,0.0242,5.29,0.2823,53.2,127.76,0.147,4.13,0.13,64413,-0.05,37.1,62.9,35-44,Male,Self-employed,Middle,Social Media,Search Ad
2023-02-28,Google,France,3279606,31868215,1342000,186483,13699682.49,4.18,0.0421,2.44,0.139,36.76,73.46,0.0631,4.79,0.01,66821,0.13,29.0,71.0,55-64,Female,Unemployed,High,TV,Sponsored Post
2023-02-28,Google,Allemagne,2714873,19745453,967430,262464,14622575.21,5.39,0.049,2.81,0.2713,9.91,55.71,0.135,4.61,0.31,95182,0.17,64.3,35.7,55-64,Non-binary,Retired,High,Outdoor,Sponsored Post
2023-02-28,Google,UK,7517472,126145269,4693482,657458,282323825.93,37.56,0.0372,1.6,0.1401,34.42,429.42,0.0252,4.43,0.37,32340,0.25,55.2,44.8,18-24,Male,Retired,High,Social Media,Video
2023-02-28,Google,Canada,260681,1861089,163205,30484,14778235.34,56.69,0.0877,1.6,0.1868,2.38,484.78,0.0849,3.91,-0.66,39745,-0.8,10.9,89.1,35-44,Female,Student,Low,Digital,Email
2023-02-28,Google,Espagne,4337583,85850091,8409527,2024901,458847232.53,105.78,0.098,0.52,0.2408,69.9,226.6,0.1422,4.94,-0.02,48641,0.12,34.3,65.7,55-64,Non-binary,Employee,Middle,Print,Search Ad
2023-02-28,Google,Italie,5272096,55911877,3903157,688851,95602495.45,18.13,0.0698,1.35,0.1765,137.04,138.79,0.1007,4.29,0.48,33088,0.56,57.7,42.3,25-34,Male,Self-employed,Middle,Digital,Search Ad
2023-02-28,Google,Brésil,6708813,119466770,3128819,840212,283894109.3,42.32,0.0262,2.14,0.2685,40.13,337.88,0.0806,4.28,0.8,61929,0.64,53.1,46.9,18-24,Female,Unemployed,Low,Social Media,Sponsored Post
2023-02-28,Google,Australie,1091652,10653729,1061768,182171,64511042.81,59.09,0.0997,1.03,0.1716,2.63,354.12,0.0349,3.91,0.09,62599,-0.05,33.1,66.9,55-64,Male,Retired,Middle,TV,Sponsored Post
2023-02-28,Google,Japon,7226043,142197053,3594027,369729,7853765.64,1.09,0.0253,2.01,0.1029,39.52,21.24,0.0551,4.27,-0.83,10077,-0.92,4.6,95.4,65+,Female,Unemployed,High,Digital,Sponsored Post
2023-02-28,Facebook,USA,3098321,54091220,745480,205313,36461445.51,11.77,0.0138,4.16,0.2754,21.29,177.59,0.0414,3.7,-0.16,63324,-0.15,37.5,62.5,65+,Female,Self-employed,High,Outdoor,Email
2023-02-28,Facebook,France,176623,2369154,213008,21224,7728450.73,43.76,0.0899,0.83,0.0996,0.48,364.13,0.1001,3.65,0.97,97253,1.07,85.5,14.5,35-44,Male,Employee,Middle,Digital,Email
2023-02-28,Facebook,Allemagne,5318442,35655383,3463839,525106,139226182.25,26.18,0.0971,1.54,0.1516,441.04,265.14,0.1485,4.89,0.71,84138,0.69,84.2,15.799999999999997,18-24,Male,Employee,High,Digital,Email
2023-02-28,Facebook,UK,9171806,152396581,9462245,984398,111024289.5,12.1,0.0621,0.97,0.104,92.16,112.78,0.1463,4.15,-0.97,48683,-1.16,1.4,98.6,55-64,Male,Unemployed,High,Social Media,Email
2023-02-28,Facebook,Canada,6895148,70854090,5928904,927649,452038625.3,65.56,0.0837,1.16,0.1565,24.71,487.29,0.0347,3.35,-0.14,24186,-0.12,25.0,75.0,45-54,Female,Self-employed,High,Social Media,Sponsored Post
2023-02-28,Facebook,Espagne,1674720,33377920,2722445,206777,67888524.12,40.54,0.0816,0.62,0.076,9.54,328.32,0.0335,4.5,0.25,72399,0.09,45.1,54.9,55-64,Male,Self-employed,Middle,Digital,Banner
2023-02-28,Facebook,Italie,7637423,101377768,1609636,425081,202241278.36,26.48,0.0159,4.74,0.2641,33.89,475.77,0.1458,4.83,-0.17,85523,-0.09,36.1,63.9,18-24,Female,Employee,High,Print,Sponsored Post
2023-02-28,Facebook,Brésil,4447558,42745258,3879300,1075863,365704769.07,82.23,0.0908,1.15,0.2773,503.62,339.92,0.137,3.83,-0.97,21103,-0.85,1.4,98.6,55-64,Non-binary,Retired,Middle,Print,Banner
2023-02-28,Facebook,Australie,9609712,191160589,5347517,1568815,163789942.25,17.04,0.028,1.8,0.2934,57.07,104.4,0.1277,4.6,0.16,17891,0.34,40.3,59.7,65+,Male,Unemployed,Middle,Outdoor,Banner
2023-02-28,Facebook,Japon,7348380,62200675,4506585,367658,25001771.74,3.4,0.0725,1.63,0.0816,12.72,68.0,0.122,4.69,0.25,35108,0.38,36.2,63.8,35-44,Male,Student,Low,TV,Email
2023-02-28,Microsoft,USA,203577,2938310,180301,10269,3663081.15,17.99,0.0614,1.13,0.057,4.13,356.71,0.0943,3.05,0.47,60468,0.52,65.3,34.7,25-34,Male,Employee,Middle,Digital,Search Ad
2023-02-28,Microsoft,France,4124686,65560602,5354613,773884,106513682.64,25.82,0.0817,0.77,0.1445,135.43,137.64,0.0557,4.87,0.25,84674,0.44,58.3,41.7,18-24,Female,Retired,Low,TV,Banner
2023-02-28,Microsoft,Allemagne,4748943,42407681,939738,65166,27621838.96,5.82,0.0222,5.05,0.0693,23.63,423.87,0.0708,3.98,-0.96,10643,-0.97,1.6,98.4,25-34,Non-binary,Unemployed,Middle,Print,Email
2023-02-28,Microsoft,UK,2712870,20881222,124521,11788,3394742.75,1.25,0.006,21.79,0.0947,66.54,287.97,0.0352,3.69,-0.31,81478,-0.27,17.3,82.7,55-64,Non-binary,Self-employed,Low,Digital,Search Ad
2023-02-28,Microsoft,Canada,505854,6595988,357565,85901,9963742.24,19.7,0.0542,1.41,0.2402,2.12,115.99,0.0349,3.43,-0.34,29804,-0.51,27.9,72.1,25-34,Female,Self-employed,Middle,Digital,Video
2023-02-28,Microsoft,Espagne,5857755,91505476,6124720,1021364,415098469.37,70.86,0.0669,0.96,0.1668,24.68,406.42,0.0866,3.8,-0.61,23670,-0.73,18.0,82.0,65+,Female,Unemployed,Low,Outdoor,Search Ad
